_id,AÑO,CVE_ENT,ENTIDAD,HOMBRES,MUJERES,DESCONOCIDO,TOTAL,POBLACION_HOMBRES,POBLACION_MUJERES,POBLACION_TOTAL,TASA_HOMBRES,TASA_MUJERES,TASA_TOTAL
670,2009,23,Quintana Roo,123,29,0,152,660959.0,638305.0,1299264.0,18.6093237250722,4.54328260001097,11.6989310871386
671,2009,24,San Luis Potosí,124,31,0,155,1272744.0,1337940.0,2610684.0,9.74272909556046,2.31699478302465,5.93714137750873
672,2009,25,Sinaloa,87,14,0,101,1391254.0,1404587.0,2795841.0,6.25335129314992,0.99673427135521,3.61250872277787
673,2009,26,Sonora,158,17,0,175,1335902.0,1319366.0,2655268.0,11.8272148705519,1.28849765720808,6.59067182672333
674,2009,27,Tabasco,142,38,0,180,1099321.0,1134525.0,2233846.0,12.9170642605754,3.34941936052533,8.05785179461789
675,2009,28,Tamaulipas,180,27,0,207,1621184.0,1656349.0,3277533.0,11.1029963286092,1.63009124284797,6.31572588285152
676,2009,29,Tlaxcala,24,7,0,31,571103.0,607541.0,1178644.0,4.20239431416049,1.15218561381043,2.63014107737366
677,2009,30,Veracruz,295,69,0,364,3728161.0,3980001.0,7708162.0,7.91274840330125,1.73366790611359,4.72226712412116
678,2009,31,Yucatán,183,36,0,219,969528.0,995288.0,1964816.0,18.8751639973265,3.61704350901448,11.1460818722975
679,2009,32,Zacatecas,49,18,0,67,731250.0,770119.0,1501369.0,6.7008547008547,2.33730111839859,4.46259380605301
680,2009,33,Extranjero,2,2,0,4,,,,,,
681,2010,0,Nacional,4091,921,0,5012,56087296.0,58668763.0,114756059.0,7.29398685934155,1.56983026896272,4.36752537833318
682,2010,1,Aguascalientes,41,9,0,50,589843.0,620713.0,1210556.0,6.95100221584388,1.44994546593998,4.1303334996481
683,2010,2,Baja California,91,16,0,107,1612354.0,1581910.0,3194264.0,5.64392186827458,1.01143554310928,3.34975443482442
684,2010,3,Baja California Sur,43,2,0,45,330380.0,315639.0,646019.0,13.0153156970761,0.633635260534978,6.96573939775765
685,2010,4,Campeche,53,9,0,62,416523.0,423244.0,839767.0,12.7243873687648,2.12643297955789,7.38300028460275
686,2010,5,Coahuila,147,22,0,169,1393045.0,1410200.0,2803245.0,10.5524229296254,1.5600624024961,6.02872742125644
687,2010,6,Colima,25,6,0,31,328836.0,333266.0,662102.0,7.60257392742887,1.80036367346204,4.68205805147847
688,2010,7,Chiapas,79,9,0,88,2425946.0,2513138.0,4939084.0,3.25646160302002,0.358118018190804,1.7817068913993
689,2010,8,Chihuahua,203,31,0,234,1721344.0,1740624.0,3461968.0,11.7931104997026,1.78097050253243,6.75916126318903
690,2010,9,Ciudad de México,300,75,0,375,4327349.0,4716802.0,9044151.0,6.93265091398914,1.59006038413315,4.14632617257275
691,2010,10,Durango,74,20,0,94,824844.0,849181.0,1674025.0,8.97139337862675,2.35521049104961,5.61520885291438
692,2010,11,Guanajuato,221,62,0,283,2695119.0,2898895.0,5594014.0,8.20000897919535,2.13874597044736,5.05897911589066
693,2010,12,Guerrero,65,26,0,91,1686956.0,1784788.0,3471744.0,3.8530939751837,1.45675564828988,2.62116100726321
694,2010,13,Hidalgo,47,9,0,56,1310791.0,1405343.0,2716134.0,3.58562120124413,0.64041305218726,2.06175394881107
695,2010,14,Jalisco,313,86,0,399,3685033.0,3832121.0,7517154.0,8.49381810149326,2.24418800972099,5.30785986292153
696,2010,15,Estado de México,405,132,0,537,7577925.0,7951835.0,15529760.0,5.3444709468621,1.659994202596,3.45787700518231
697,2010,16,Michoacán,123,28,0,151,2150861.0,2297914.0,4448775.0,5.71864011667886,1.21849642762958,3.39419278340667
698,2010,17,Morelos,32,13,0,45,875327.0,935641.0,1810968.0,3.65577664118667,1.38942179746292,2.48485892627589
699,2010,18,Nayarit,39,7,0,46,551039.0,553527.0,1104566.0,7.07753897637009,1.26461762479518,4.16453158978278
700,2010,19,Nuevo León,205,33,0,238,2372782.0,2380827.0,4753609.0,8.63964746866758,1.38607299060369,5.00672226091797
701,2010,20,Oaxaca,101,30,0,131,1864920.0,2027080.0,3892000.0,5.41578191021599,1.47996132367741,3.36587872559096
702,2010,21,Puebla,157,48,0,205,2848741.0,3087097.0,5935838.0,5.51120652948092,1.55485882043875,3.45359829564082
703,2010,22,Querétaro,74,11,0,85,907590.0,959372.0,1866962.0,8.15346136471314,1.1465833899676,4.55285110248629
704,2010,23,Quintana Roo,111,21,0,132,683108.0,660479.0,1343587.0,16.2492607318316,3.17951062789279,9.82444754228792
705,2010,24,San Luis Potosí,131,33,0,164,1288846.0,1352761.0,2641607.0,10.1641313236803,2.43945530659148,6.20834211902073
706,2010,25,Sinaloa,97,16,0,113,1407583.0,1420930.0,2828513.0,6.89124548960878,1.12602309754879,3.99503201859069
707,2010,26,Sonora,143,27,0,170,1360673.0,1343514.0,2704187.0,10.5095052227831,2.00965527713146,6.28654749098343
708,2010,27,Tabasco,168,19,0,187,1120648.0,1156851.0,2277499.0,14.9913264468415,1.64238955578549,8.21076101460418
709,2010,28,Tamaulipas,143,23,0,166,1643020.0,1678742.0,3321762.0,8.70348504583024,1.37007354316506,4.99734779312907
710,2010,29,Tlaxcala,25,8,0,33,580814.0,618026.0,1198840.0,4.3043039596153,1.2944439230712,2.75266090554202
711,2010,30,Veracruz,215,47,0,262,3778330.0,4028550.0,7806880.0,5.69034467608705,1.16667287237343,3.35601418236222
712,2010,31,Yucatán,169,37,0,206,983243.0,1009869.0,1993112.0,17.1880196451945,3.66384154776511,10.3355957919073
713,2010,32,Zacatecas,46,5,0,51,743483.0,779884.0,1523367.0,6.18709506471567,0.641120987223741,3.34784723576131
714,2010,33,Extranjero,5,1,0,6,,,,,,
715,2011,0,Nacional,4621,1095,2,5718,56940016.0,59506164.0,116446180.0,8.11555795839608,1.84014550156518,4.91042299541299
716,2011,1,Aguascalientes,81,17,0,98,604352.0,633768.0,1238120.0,13.4027851318437,2.68236957372414,7.9152263108584
717,2011,2,Baja California,132,16,1,149,1634407.0,1606704.0,3241111.0,8.07632370639627,0.995827482846872,4.59718905029788
718,2011,3,Baja California Sur,24,6,0,30,339907.0,325205.0,665112.0,7.06075485353347,1.8449900831783,4.51051852921012
719,2011,4,Campeche,71,10,0,81,424178.0,431448.0,855626.0,16.7382561094635,2.31777641801561,9.46675299722075
720,2011,5,Coahuila,143,26,0,169,1417528.0,1432812.0,2850340.0,10.087984152694,1.81461350128279,5.92911722812015
721,2011,6,Colima,44,4,0,48,336271.0,340528.0,676799.0,13.0846846739683,1.17464643142414,7.09220906059258
722,2011,7,Chiapas,194,36,0,230,2473276.0,2563475.0,5036751.0,7.84384759323262,1.40434371312379,4.56643578370263
723,2011,8,Chihuahua,242,47,0,289,1738219.0,1758064.0,3496283.0,13.9222963274478,2.67339528026283,8.26592126552685
724,2011,9,Ciudad de México,328,85,0,413,4341506.0,4732780.0,9074286.0,7.55498207304101,1.79598460101674,4.55132227483242
725,2011,10,Durango,63,23,0,86,837824.0,861495.0,1699319.0,7.51947903139562,2.66977753788472,5.06085084672154
726,2011,11,Guanajuato,285,73,0,358,2746163.0,2941155.0,5687318.0,10.378116666782,2.48201811873227,6.2947069251271
727,2011,12,Guerrero,56,34,0,90,1706154.0,1804757.0,3510911.0,3.28223595290929,1.88391013305392,2.56343723893884
728,2011,13,Hidalgo,81,32,0,113,1335401.0,1430572.0,2765973.0,6.06559378044498,2.23686749076593,4.08536164308184
729,2011,14,Jalisco,347,106,0,453,3746988.0,3886555.0,7633543.0,9.26077158507046,2.72735108598746,5.93433481674237
730,2011,15,Estado de México,459,140,1,600,7689943.0,8069413.0,15759356.0,5.96883487953032,1.73494651965391,3.80726217492644
731,2011,16,Michoacán,119,31,0,150,2182406.0,2325230.0,4507636.0,5.4526976190498,1.3332014467386,3.32768661888404
732,2011,17,Morelos,52,9,0,61,890211.0,950585.0,1840796.0,5.84131177889287,0.946785400569123,3.31378381960847
733,2011,18,Nayarit,40,6,0,46,562254.0,564093.0,1126347.0,7.11422239770637,1.06365439741319,4.08399898077591
734,2011,19,Nuevo León,174,44,0,218,2424179.0,2430498.0,4854677.0,7.17768778625671,1.81032858286656,4.49051502293561
735,2011,20,Oaxaca,115,27,0,142,1885701.0,2048104.0,3933805.0,6.09852781538537,1.31829243046252,3.60973662903982
736,2011,21,Puebla,196,60,0,256,2890232.0,3128972.0,6019204.0,6.78146252619167,1.91756270110439,4.2530540583107
737,2011,22,Querétaro,76,22,0,98,933014.0,981806.0,1914820.0,8.14564411680854,2.24076854286896,5.11797453546548
738,2011,23,Quintana Roo,100,21,0,121,703446.0,681820.0,1385266.0,14.2157322665848,3.07999178668857,8.73478451070047
739,2011,24,San Luis Potosí,132,27,0,159,1304833.0,1368167.0,2673000.0,10.1162370970078,1.97344330041581,5.94837261503928
740,2011,25,Sinaloa,92,19,0,111,1427804.0,1441683.0,2869487.0,6.44346142747884,1.31790414397617,3.86828725831481
741,2011,26,Sonora,156,22,0,178,1381631.0,1367574.0,2749205.0,11.2910031694425,1.60868808561731,6.47459902044409
742,2011,27,Tabasco,157,31,0,188,1139850.0,1176289.0,2316139.0,13.773742159056,2.63540677503573,8.1169567111473
743,2011,28,Tamaulipas,136,13,0,149,1664337.0,1699430.0,3363767.0,8.17142201369074,0.764962369735735,4.42955769528627
744,2011,29,Tlaxcala,40,11,0,51,591973.0,629043.0,1221016.0,6.75706493370475,1.74868808650601,4.17684944341434
745,2011,30,Veracruz,257,52,0,309,3831501.0,4078842.0,7910343.0,6.7075540369166,1.27487164249069,3.90627814748362
746,2011,31,Yucatán,152,34,0,186,999260.0,1026033.0,2025293.0,15.211256329684,3.31373357387141,9.18385636053648
747,2011,32,Zacatecas,73,9,0,82,755267.0,789264.0,1544531.0,9.66545605726187,1.1403028644408,5.30905498173879
748,2011,33,Extranjero,4,2,0,6,,,,,,
749,2012,0,Nacional,4470,1076,3,5549,57750657.0,60309857.0,118060514.0,7.74017168324163,1.78411963404257,4.70013200179698
750,2012,1,Aguascalientes,95,21,0,116,619125.0,646847.0,1265972.0,15.3442358166768,3.24651733717556,9.16291987500513
751,2012,2,Baja California,97,16,0,113,1651848.0,1628373.0,3280221.0,5.87221100246512,0.982575859462175,3.44488984126374
752,2012,3,Baja California Sur,35,9,0,44,348122.0,333681.0,681803.0,10.0539466049259,2.697186834132,6.45347703075522
753,2012,4,Campeche,48,15,0,63,432259.0,440223.0,872482.0,11.1044535799139,3.40736399506614,7.22077933986031
754,2012,5,Coahuila,130,20,0,150,1441060.0,1454050.0,2895110.0,9.02113721843643,1.37546851896427,5.18115028444515
755,2012,6,Colima,44,2,0,46,342908.0,347255.0,690163.0,12.8314300045493,0.575945630732459,6.66509215938843
756,2012,7,Chiapas,142,47,0,189,2518224.0,2611540.0,5129764.0,5.63889471309939,1.79970438898121,3.68438002216086
757,2012,8,Chihuahua,223,43,0,266,1754871.0,1775590.0,3530461.0,12.7074867611351,2.42173024177879,7.53442680715068
758,2012,9,Ciudad de México,341,85,0,426,4354435.0,4747736.0,9102171.0,7.83109634200534,1.79032701060042,4.68020211881319
759,2012,10,Durango,65,11,0,76,850638.0,874062.0,1724700.0,7.64132333613123,1.25849196052454,4.40656346031194
760,2012,11,Guanajuato,263,75,0,338,2791556.0,2977400.0,5768956.0,9.42126899836507,2.51897628803654,5.85894570872095
761,2012,12,Guerrero,62,28,0,90,1721794.0,1822961.0,3544755.0,3.6008953452039,1.53596264538846,2.53896249529234
762,2012,13,Hidalgo,76,26,0,102,1356909.0,1453139.0,2810048.0,5.60096513472901,1.78923007365434,3.62983123419956
763,2012,14,Jalisco,402,105,0,507,3805300.0,3938385.0,7743685.0,10.5642130712427,2.66606743627147,6.54727045327903
764,2012,15,Estado de México,456,142,0,598,7802250.0,8186911.0,15989161.0,5.84446794193983,1.73447592138231,3.74003363903835
765,2012,16,Michoacán,119,28,0,147,2209158.0,2349287.0,4558445.0,5.38666768062764,1.19185097435945,3.22478389012042
766,2012,17,Morelos,50,12,0,62,904017.0,964720.0,1868737.0,5.53086944161448,1.24388423584045,3.31774883250024
767,2012,18,Nayarit,44,6,0,50,572421.0,574032.0,1146453.0,7.68665021024735,1.04523789614516,4.36127778461045
768,2012,19,Nuevo León,180,49,0,229,2476476.0,2480893.0,4957369.0,7.26839266764548,1.97509525803813,4.61938580726995
769,2012,20,Oaxaca,106,18,0,124,1904364.0,2066669.0,3971033.0,5.56616277140295,0.870966758585918,3.12261318402542
770,2012,21,Puebla,171,45,0,216,2932162.0,3170546.0,6102708.0,5.83187422795876,1.41931389735396,3.53941233957122
771,2012,22,Querétaro,91,24,0,115,958471.0,1003473.0,1961944.0,9.49428829875917,2.39169364796063,5.8615332547718
772,2012,23,Quintana Roo,120,24,0,144,722674.0,702684.0,1425358.0,16.6049975507629,3.41547551957921,10.1027250697719
773,2012,24,San Luis Potosí,133,25,0,158,1320056.0,1383341.0,2703397.0,10.0753301375093,1.80721889975068,5.84449860675291
774,2012,25,Sinaloa,80,19,0,99,1448833.0,1463797.0,2912630.0,5.52168538402977,1.29799418908496,3.39898991632992
775,2012,26,Sonora,153,31,0,184,1399994.0,1391142.0,2791136.0,10.9286182655069,2.22838502467757,6.59229790307602
776,2012,27,Tabasco,145,27,0,172,1157612.0,1194114.0,2351726.0,12.5257858418883,2.26109064963647,7.31377720023506
777,2012,28,Tamaulipas,138,27,3,168,1684305.0,1718536.0,3402841.0,8.1932904076162,1.57110470772797,4.93705112874801
778,2012,29,Tlaxcala,38,6,0,44,603607.0,640205.0,1243812.0,6.29548696420022,0.937199803188041,3.53751209989934
779,2012,30,Veracruz,238,51,0,289,3883256.0,4127792.0,8011048.0,6.12887741627129,1.23552737153422,3.60751801761767
780,2012,31,Yucatán,131,29,0,160,1015644.0,1042352.0,2057996.0,12.8982202425259,2.78216955500637,7.77455349767444
781,2012,32,Zacatecas,44,9,0,53,766308.0,798121.0,1564429.0,5.74181660637759,1.12764856456602,3.38781753598278
782,2012,33,Extranjero,10,1,0,11,,,,,,
783,2013,0,Nacional,4825,1082,2,5909,58515422.0,61082232.0,119597654.0,8.24568948678179,1.77138255196699,4.94073236587066
784,2013,1,Aguascalientes,90,23,0,113,633604.0,659728.0,1293332.0,14.2044557799509,3.48628525695438,8.73712240940455
785,2013,2,Baja California,101,22,0,123,1667747.0,1649102.0,3316849.0,6.05607445253986,1.33405938504713,3.70833884810554
786,2013,3,Baja California Sur,40,10,0,50,356150.0,342059.0,698209.0,11.2312227993823,2.92347226648034,7.16117953220311
787,2013,4,Campeche,57,20,0,77,440162.0,448974.0,889136.0,12.9497775818903,4.45460093457528,8.66009249428659
788,2013,5,Coahuila,153,21,0,174,1463506.0,1474561.0,2938067.0,10.4543473002502,1.42415268001799,5.92226113291494
789,2013,6,Colima,45,7,0,52,349221.0,353771.0,702992.0,12.8858230175161,1.97868112423008,7.39695473063705
790,2013,7,Chiapas,261,54,0,315,2561648.0,2658850.0,5220498.0,10.1887534899409,2.0309532316603,6.03390711001134
791,2013,8,Chihuahua,251,58,1,310,1769884.0,1791978.0,3561862.0,14.1817203839348,3.2366468784773,8.70331304244802
792,2013,9,Ciudad de México,346,79,0,425,4362604.0,4758885.0,9121489.0,7.93104301926097,1.66005272243393,4.65932700242252
793,2013,10,Durango,78,12,0,90,862835.0,886247.0,1749082.0,9.03996708524805,1.3540243295605,5.14555635470493
794,2013,11,Guanajuato,284,67,0,351,2834677.0,3011787.0,5846464.0,10.0187781535604,2.22459290779859,6.003628860111
795,2013,12,Guerrero,69,35,0,104,1736018.0,1840291.0,3576309.0,3.97461316645334,1.90187312767383,2.90802612414084
796,2013,13,Hidalgo,89,23,0,112,1377194.0,1474838.0,2852032.0,6.4624156073872,1.55949331384193,3.92702466171488
797,2013,14,Jalisco,390,91,0,481,3860276.0,3987683.0,7847959.0,10.1029045591559,2.2820269314286,6.12898207037014
798,2013,15,Estado de México,477,143,0,620,7908687.0,8300572.0,16209259.0,6.03134249718063,1.72277284023318,3.8249743557062
799,2013,16,Michoacán,120,22,0,142,2233688.0,2371616.0,4605304.0,5.37228117803382,0.927637526479835,3.08340122606456
800,2013,17,Morelos,53,12,0,65,917217.0,978465.0,1895682.0,5.77834907115764,1.22641075562233,3.42884513330822
801,2013,18,Nayarit,45,9,0,54,582050.0,583616.0,1165666.0,7.73129456232283,1.54210988046935,4.63254482845
802,2013,19,Nuevo León,215,30,0,245,2527508.0,2530646.0,5058154.0,8.50640235362262,1.18546805835348,4.8436643091531
803,2013,20,Oaxaca,103,18,0,121,1921511.0,2084165.0,4005676.0,5.36036483788019,0.86365522883265,3.02071360739111
804,2013,21,Puebla,190,50,0,240,2972202.0,3210876.0,6183078.0,6.39256685783806,1.55720744120919,3.88156190169362
805,2013,22,Querétaro,84,28,0,112,983587.0,1024931.0,2008518.0,8.540169807043,2.73189121999432,5.576250748064
806,2013,23,Quintana Roo,115,22,0,137,741527.0,723437.0,1464964.0,15.5085384618497,3.04103881886052,9.35176564065738
807,2013,24,San Luis Potosí,141,16,0,157,1334267.0,1397841.0,2732108.0,10.5676000380733,1.14462231398278,5.74647854330795
808,2013,25,Sinaloa,107,16,0,123,1468600.0,1485098.0,2953698.0,7.28585046983522,1.07736997827753,4.16427136423561
809,2013,26,Sonora,206,31,0,237,1417156.0,1414052.0,2831208.0,14.536155511461,2.1922814719685,8.37098510600422
810,2013,27,Tabasco,135,33,0,168,1174809.0,1211679.0,2386488.0,11.4912296381795,2.72349359855209,7.0396331345475
811,2013,28,Tamaulipas,124,32,1,157,1702844.0,1736652.0,3439496.0,7.28193539748797,1.84262592620744,4.56462225860998
812,2013,29,Tlaxcala,32,8,0,40,614891.0,651172.0,1266063.0,5.20417439838931,1.22855405330696,3.15940044057839
813,2013,30,Veracruz,216,49,0,265,3931420.0,4174030.0,8105450.0,5.49419802514104,1.17392543896426,3.26940515332276
814,2013,31,Yucatán,141,26,0,167,1031289.0,1058195.0,2089484.0,13.6722102145955,2.45701406640553,7.99240386621769
815,2013,32,Zacatecas,54,8,0,62,776643.0,806435.0,1583078.0,6.95300157215091,0.992020435620974,3.91642104811007
816,2013,33,Extranjero,13,7,0,20,,,,,,
817,2014,0,Nacional,5080,1257,0,6337,59237019.0,61811585.0,121048604.0,8.57571850467357,2.0335993649087,5.2350872216585
818,2014,1,Aguascalientes,86,24,0,110,647766.0,672270.0,1320036.0,13.2763991935359,3.56999419875943,8.33310606680424
819,2014,2,Baja California,152,29,0,181,1682234.0,1668647.0,3350881.0,9.03560384583833,1.73793498565005,5.40156454377222
820,2014,3,Baja California Sur,55,4,0,59,363994.0,350287.0,714281.0,15.1101391781183,1.14192076782752,8.26005451635981
821,2014,4,Campeche,70,22,0,92,447826.0,457490.0,905316.0,15.6310709963245,4.80884828083674,10.1621975089361
822,2014,5,Coahuila,132,42,0,174,1484909.0,1494019.0,2978928.0,8.88943362859273,2.81120922826283,5.84102737629107
823,2014,6,Colima,35,7,0,42,355299.0,360060.0,715359.0,9.85085800973265,1.94412042437372,5.87117796798531
824,2014,7,Chiapas,268,53,0,321,2603618.0,2704822.0,5308440.0,10.2933686892624,1.95946350628618,6.04697425232272
825,2014,8,Chihuahua,250,76,0,326,1783455.0,1807032.0,3590487.0,14.0177352386239,4.20579159638568,9.07954826183746
826,2014,9,Ciudad de México,336,98,0,434,4366057.0,4765204.0,9131261.0,7.69573095358123,2.05657512249213,4.75290324085578
827,2014,10,Durango,86,18,0,104,874414.0,897811.0,1772225.0,9.83515817450315,2.0048763047011,5.86832935998533
828,2014,11,Guanajuato,347,75,0,422,2875948.0,3044054.0,5920002.0,12.0655867213176,2.46381963000656,7.12837597014325
829,2014,12,Guerrero,56,25,0,81,1748850.0,1856308.0,3605158.0,3.2021042399291,1.34675926624246,2.24678086230895
830,2014,13,Hidalgo,97,29,0,126,1396390.0,1495434.0,2891824.0,6.94648343227895,1.93923636884008,4.35711163611617
831,2014,14,Jalisco,414,92,0,506,3912138.0,4033768.0,7945906.0,10.5824487786474,2.28074594275129,6.368059224461
832,2014,15,Estado de México,507,163,0,670,8009472.0,8408760.0,16418232.0,6.33000527375587,1.93845465918875,4.08082916601495
833,2014,16,Michoacán,148,44,0,192,2256327.0,2391969.0,4648296.0,6.55933293356858,1.8394887224709,4.13054590327294
834,2014,17,Morelos,41,13,0,54,929826.0,991624.0,1921450.0,4.40942714013159,1.31098077497116,2.8103775794322
835,2014,18,Nayarit,63,18,0,81,591188.0,592737.0,1183925.0,10.6565085894842,3.03675997955248,6.84164959773634
836,2014,19,Nuevo León,191,29,0,220,2577268.0,2579174.0,5156442.0,7.41094833754192,1.12439098719202,4.26650779743086
837,2014,20,Oaxaca,117,15,0,132,1937294.0,2100216.0,4037510.0,6.03935179688782,0.714212252454033,3.26934174776038
838,2014,21,Puebla,209,68,0,277,3010436.0,3249290.0,6259726.0,6.94251596778673,2.09276488094322,4.42511381488583
839,2014,22,Querétaro,59,21,0,80,1008307.0,1045889.0,2054196.0,5.85139248264665,2.00786125487504,3.89446771388903
840,2014,23,Quintana Roo,93,25,0,118,760054.0,743945.0,1503999.0,12.2359727072024,3.36046347512249,7.84574989744009
841,2014,24,San Luis Potosí,142,31,0,173,1347538.0,1411395.0,2758933.0,10.5377362271045,2.19640851781394,6.27054009647933
842,2014,25,Sinaloa,114,29,0,143,1487287.0,1505404.0,2992691.0,7.66496311740774,1.92639318083385,4.77830821825574
843,2014,26,Sonora,211,25,0,236,1433163.0,1436010.0,2869173.0,14.7226798347432,1.74093495170646,8.22536668231578
844,2014,27,Tabasco,133,31,0,164,1191394.0,1228648.0,2420042.0,11.1633934701702,2.5230985603688,6.77674189125643
845,2014,28,Tamaulipas,147,29,0,176,1720108.0,1753503.0,3473611.0,8.54597502017315,1.6538323572871,5.06677345275565
846,2014,29,Tlaxcala,43,10,0,53,625854.0,661779.0,1287633.0,6.87061199576898,1.51107847181612,4.11607965934393
847,2014,30,Veracruz,248,71,0,319,3976040.0,4216618.0,8192658.0,6.23736179716502,1.68381390014462,3.89373021551736
848,2014,31,Yucatán,153,28,0,181,1046196.0,1073334.0,2119530.0,14.6244107222738,2.60869403186706,8.53962906870863
849,2014,32,Zacatecas,59,11,0,70,786369.0,814084.0,1600453.0,7.50283899797678,1.35121191424964,4.37376167872471
850,2014,33,Extranjero,18,2,0,20,,,,,,
851,2015,0,Nacional,5141,1280,4,6425,59896137.0,62472353.0,122368490.0,8.58319126657534,2.04890633781635,5.25053467604283
852,2015,1,Aguascalientes,102,22,0,124,660444.0,684205.0,1344649.0,15.4441557497683,3.21541058600858,9.22173741995123
853,2015,2,Baja California,130,20,0,150,1709856.0,1696306.0,3406162.0,7.6029794321861,1.17903255662599,4.40378349591123
854,2015,3,Baja California Sur,48,9,0,57,372092.0,358313.0,730405.0,12.9000354750976,2.51177043534563,7.80388962288046
855,2015,4,Campeche,72,14,0,86,453447.0,463628.0,917075.0,15.8783716729849,3.01966231547706,9.37764086906742
856,2015,5,Coahuila,144,37,0,181,1504755.0,1512565.0,3017320.0,9.56966416459822,2.44617586682225,5.99870083385256
857,2015,6,Colima,52,2,0,54,359466.0,364545.0,724011.0,14.4659021993735,0.548629113003882,7.45845021691659
858,2015,7,Chiapas,267,49,0,316,2641302.0,2744992.0,5386294.0,10.1086509607762,1.78506895466362,5.86674251349815
859,2015,8,Chihuahua,325,96,0,421,1798779.0,1822766.0,3621545.0,18.0678115543933,5.2667210163016,11.6248728098091
860,2015,9,Ciudad de México,290,79,0,369,4377002.0,4775225.0,9152227.0,6.62553958165886,1.65437230706406,4.03180559223455
861,2015,10,Durango,95,21,0,116,884425.0,907163.0,1791588.0,10.7414421799474,2.31490922799982,6.47470288928035
862,2015,11,Guanajuato,384,82,0,466,2911700.0,3073387.0,5985087.0,13.1881718583645,2.66806620838834,7.78601881643492
863,2015,12,Guerrero,48,25,0,73,1755076.0,1865664.0,3620740.0,2.73492429957449,1.34000548866248,2.01616244193176
864,2015,13,Hidalgo,81,36,0,117,1415299.0,1515825.0,2931124.0,5.72317227667087,2.3749443372421,3.9916427964153
865,2015,14,Jalisco,416,111,0,527,3961178.0,4079036.0,8040214.0,10.5019264471326,2.72123119286027,6.55455190620548
866,2015,15,Estado de México,507,160,0,667,8094857.0,8499968.0,16594825.0,6.26323602751723,1.88236002770834,4.01932530171303
867,2015,16,Michoacán,138,31,0,169,2275532.0,2408455.0,4683987.0,6.06451590221539,1.28713220716185,3.60803734083805
868,2015,17,Morelos,32,9,3,44,939745.0,1001835.0,1941580.0,3.40517906453346,0.898351524951714,2.26619557267792
869,2015,18,Nayarit,62,13,0,75,598468.0,600336.0,1198804.0,10.3597853185133,2.16545401241971,6.25623538126333
870,2015,19,Nuevo León,203,50,0,253,2633518.0,2632702.0,5266220.0,7.70832020134284,1.89918950188817,4.80420491358128
871,2015,20,Oaxaca,125,30,1,156,1951856.0,2115182.0,4067038.0,6.40416096269397,1.41831766722674,3.83571532894455
872,2015,21,Puebla,194,74,0,268,3047579.0,3286315.0,6333894.0,6.36570864939022,2.25176223216582,4.2312043744338
873,2015,22,Querétaro,90,20,0,110,1035294.0,1071365.0,2106659.0,8.6931828060435,1.86677742879411,5.22153798977433
874,2015,23,Quintana Roo,110,30,0,140,785292.0,769796.0,1555088.0,14.0075284098144,3.8971363841849,9.00270595619026
875,2015,24,San Luis Potosí,139,25,0,164,1358777.0,1422926.0,2781703.0,10.2297875221615,1.75694308769395,5.89566894812279
876,2015,25,Sinaloa,125,17,0,142,1500015.0,1519561.0,3019576.0,8.33325000083332,1.11874416361041,4.70264699414752
877,2015,26,Sonora,217,32,0,249,1447137.0,1452124.0,2899261.0,14.9951248568726,2.20366855723065,8.58839545663533
878,2015,27,Tabasco,133,37,0,170,1201210.0,1239278.0,2440488.0,11.0721688963628,2.98560936287096,6.96581995076395
879,2015,28,Tamaulipas,126,23,0,149,1733239.0,1766917.0,3500156.0,7.26962640466779,1.30170234368677,4.256953118661
880,2015,29,Tlaxcala,37,15,0,52,634862.0,670682.0,1305544.0,5.82803821932956,2.23652938352304,3.9830139773152
881,2015,30,Veracruz,204,48,0,252,3997519.0,4240377.0,8237896.0,5.10316523823902,1.13197482205002,3.05903352020953
882,2015,31,Yucatán,145,45,0,190,1063331.0,1090883.0,2154214.0,13.6363935594843,4.12509865860959,8.81992225470636
883,2015,32,Zacatecas,87,16,0,103,793085.0,820031.0,1613116.0,10.9698203849524,1.95114574936801,6.38515767000017
884,2015,33,Extranjero,13,2,0,15,,,,,,
885,2016,0,Nacional,5181,1187,2,6370,60507080.0,63080327.0,123587407.0,8.56263432312384,1.88172772154463,5.15424682386936
886,2016,1,Aguascalientes,102,23,0,125,671636.0,695776.0,1367412.0,15.1867976106105,3.30566159223658,9.14135607995249
887,2016,2,Baja California,142,28,0,170,1755226.0,1735383.0,3490609.0,8.09012628573187,1.61347667921145,4.87021032719505
888,2016,3,Baja California Sur,49,6,0,55,380625.0,366202.0,746827.0,12.8735632183908,1.63843998667402,7.36449003584498
889,2016,4,Campeche,69,17,1,87,456535.0,466864.0,923399.0,15.1138466930246,3.64131738579115,9.42171260744272
890,2016,5,Coahuila,151,20,0,171,1523271.0,1530661.0,3053932.0,9.91287827313722,1.30662504630353,5.59933881959389
891,2016,6,Colima,58,8,0,66,361513.0,367031.0,728544.0,16.0436830764039,2.17965239993352,9.05916458031361
892,2016,7,Chiapas,216,56,0,272,2674490.0,2778887.0,5453377.0,8.07630613687095,2.01519529221591,4.98773512265886
893,2016,8,Chihuahua,339,99,0,438,1817307.0,1840487.0,3657794.0,18.6539753602446,5.3790110986929,11.9744304900713
894,2016,9,Ciudad de México,296,81,0,377,4402058.0,4794778.0,9196836.0,6.72412766937646,1.68933785881223,4.0992358676397
